Invoice_ID,Employee_ID,Product_ID,Customer_Id,Transaction_ID,Tranasaction_Date,Total_Sales,Discount,Quantity,Region,Country,Payment_Method,Transaction_Status,Reason
13204,16457,13204,13204,13204,17-02-2020,966,39,2,Northeast,Norway ,PayPal,Success,Fraud Suspected
13205,16459,13205,13205,13205,17-02-2020,622,55,1,Southwest,Indonesia ,EMI,Failed,Payment Gateway Timeout
13206,16461,13206,13206,13206,17-02-2020,403,14,2,East,Israel ,EMI,Pending,NA
13207,16462,13207,13207,13207,17-02-2020,1624,60,2,Southwest,Argentina ,EMI,Failed,Technical Error
13208,16463,13208,13208,13208,18-02-2020,1322,24,4,Central,Italy ,Cash On Delivery,Cancelled,Payment Gateway Timeout
13209,16464,13209,13209,13209,18-02-2020,238,63,1,Central,Indonesia ,EMI,Success,Chargeback
13210,16465,13210,13210,13210,18-02-2020,596,44,4,East,Finland ,Cash On Delivery,Success,NA
13211,16466,13211,13211,13211,18-02-2020,578,49,2,North,Belgium ,Cash On Delivery,Refunded,Insufficient Balance
13212,16467,13212,13212,13212,18-02-2020,2969,73,4,Central,New Zealand,Gift Card,Pending,Network Error
13213,16470,13213,13213,13213,18-02-2020,1530,90,2,West,Brazil ,UPI,Cancelled,Payment Gateway Timeout
13214,16471,13214,13214,13214,18-02-2020,330,84,1,Southeast,Netherlands ,Debit Card,Cancelled,Duplicate Transaction
13215,16472,13215,13215,13215,18-02-2020,918,54,4,West,Chile ,Net Banking,Cancelled,Technical Error
13216,16474,13216,13216,13216,18-02-2020,330,8,2,Central,Canada ,Gift Card,Failed,Chargeback
13217,16475,13217,13217,13217,18-02-2020,618,67,1,Northeast,Switzerland ,Debit Card,Cancelled,Payment Gateway Timeout
13218,16476,13218,13218,13218,18-02-2020,2415,100,2,Northwest,Afghanistan ,Credit Card,Cancelled,Technical Error
13219,16477,13219,13219,13219,18-02-2020,820,72,4,East,Australia ,Net Banking,Pending,NA
13220,16478,13220,13220,13220,18-02-2020,875,69,4,Northeast,Argentina ,PayPal,Pending,Chargeback
13221,16479,13221,13221,13221,18-02-2020,1136,10,4,Central,China ,EMI,Pending,Technical Error
13222,16481,13222,13222,13222,19-02-2020,712,35,4,North,Japan ,Debit Card,Pending,Chargeback
13223,16482,13223,13223,13223,19-02-2020,415,49,2,Northeast,Thailand ,Cash On Delivery,Cancelled,Insufficient Balance
13224,16483,13224,13224,13224,19-02-2020,1136,28,4,Central,Iraq ,Gift Card,Cancelled,Cancelled by User
13225,16484,13225,13225,13225,19-02-2020,602,2,2,West,Russia ,Net Banking,Failed,Refund Processed
13226,16485,13226,13226,13226,19-02-2020,1203,56,4,East,United States,Bank Transfer,Cancelled,Technical Error
13227,16487,13227,13227,13227,19-02-2020,1627,69,8,Southeast,Austria ,Cash On Delivery,Pending,NA
13228,16488,13228,13228,13228,19-02-2020,780,2,4,West,Nigeria ,Credit Card,Success,Payment Gateway Timeout
13229,16489,13229,13229,13229,19-02-2020,1055,79,4,Northwest,Singapore ,Debit Card,Refunded,Technical Error
13230,16490,13230,13230,13230,19-02-2020,1014,28,4,Northeast,Singapore ,Mobile Wallet,Pending,NA
13231,16491,13231,13231,13231,19-02-2020,1610,97,4,West,Egypt ,Debit Card,Refunded,Exceeded Limit
13232,16492,13232,13232,13232,19-02-2020,378,95,2,North,Pakistan ,EMI,Pending,Currency Issue
13233,16493,13233,13233,13233,19-02-2020,1134,76,4,West,Bangladesh ,Bank Transfer,Pending,Technical Error
13234,16495,13234,13234,13234,19-02-2020,403,57,2,Southwest,Mexico ,UPI,Cancelled,Cancelled by User
13235,16496,13235,13235,13235,19-02-2020,209,31,1,Northwest,China ,Gift Card,Refunded,Technical Error
13236,16497,13236,13236,13236,19-02-2020,271,12,1,West,South Africa,Gift Card,Refunded,Refund Processed
13237,16498,13237,13237,13237,20-02-2020,1136,48,4,Southeast,Poland ,Bank Transfer,Failed,Payment Gateway Timeout
13238,16499,13238,13238,13238,20-02-2020,2339,79,12,West,Nigeria ,Credit Card,Pending,Fraud Suspected
13239,16501,13239,13239,13239,20-02-2020,1356,4,8,Southwest,Canada ,Cash On Delivery,Pending,NA
13240,16503,13240,13240,13240,20-02-2020,3390,83,20,North,Poland ,UPI,Cancelled,NA
13241,16504,13241,13241,13241,20-02-2020,757,81,4,Southwest,South Korea,Debit Card,Cancelled,Currency Issue
13242,16505,13242,13242,13242,20-02-2020,869,33,4,Northeast,Australia ,PayPal,Pending,Refund Processed
13243,16508,13243,13243,13243,20-02-2020,1156,82,4,Central,Kazakhstan ,Net Banking,Refunded,Technical Error
13244,16509,13244,13244,13244,20-02-2020,918,13,4,Northeast,Indonesia ,Debit Card,Success,Exceeded Limit
13245,16510,13245,13245,13245,20-02-2020,918,84,4,East,Sweden ,Mobile Wallet,Refunded,Network Error
13246,16511,13246,13246,13246,20-02-2020,918,93,4,Northeast,Kazakhstan ,Credit Card,Pending,Payment Gateway Timeout
13247,16512,13247,13247,13247,20-02-2020,1156,1,4,West,Malaysia ,Debit Card,Failed,Network Error
13248,16513,13248,13248,13248,20-02-2020,947,84,4,Southwest,Poland ,PayPal,Refunded,NA
13249,16514,13249,13249,13249,20-02-2020,353,46,1,Southeast,Iraq ,Debit Card,Refunded,Chargeback
13250,16515,13250,13250,13250,20-02-2020,4407,67,20,East,United Kingdom,Bank Transfer,Failed,Payment Gateway Timeout
13251,16516,13251,13251,13251,21-02-2020,1763,79,4,South,Japan ,Bank Transfer,Failed,Chargeback
13252,16517,13252,13252,13252,21-02-2020,966,86,4,Southeast,Bangladesh ,EMI,Failed,Invalid Card Details
13253,16518,13253,13253,13253,21-02-2020,1142,20,4,Southeast,Ukraine ,Net Banking,Failed,Chargeback
13254,16520,13254,13254,13254,22-02-2020,535,27,1,Southwest,Qatar ,EMI,Success,Network Error
13255,16521,13255,13255,13255,22-02-2020,271,44,1,Northwest,Poland ,Bank Transfer,Failed,Fraud Suspected
13256,16522,13256,13256,13256,22-02-2020,775,15,3,South,Switzerland ,UPI,Refunded,Technical Error
13257,16523,13257,13257,13257,22-02-2020,966,71,4,Southwest,Thailand ,Credit Card,Failed,Currency Issue
13258,16524,13258,13258,13258,22-02-2020,881,100,4,Southwest,Poland ,Net Banking,Refunded,Currency Issue
13259,16525,13259,13259,13259,22-02-2020,636,21,2,Northeast,Australia ,Credit Card,Cancelled,Duplicate Transaction
13260,16526,13260,13260,13260,24-02-2020,318,61,1,Northwest,France ,Cash On Delivery,Pending,Exceeded Limit
13261,16527,13261,13261,13261,24-02-2020,1678,27,12,North,Israel ,Cash On Delivery,Pending,Invalid Card Details
13262,16529,13262,13262,13262,24-02-2020,559,32,4,North,Poland ,UPI,Pending,Chargeback
13263,16530,13263,13263,13263,24-02-2020,5424,13,40,Central,New Zealand,Cash On Delivery,Pending,NA
13264,16531,13264,13264,13264,24-02-2020,7034,26,50,South,India ,UPI,Failed,Refund Processed
13265,16532,13265,13265,13265,24-02-2020,2966,86,20,East,Thailand ,Cash On Delivery,Success,Network Error
13266,16533,13266,13266,13266,24-02-2020,1085,24,4,Northwest,Mexico ,Credit Card,Cancelled,Refund Processed
13267,16534,13267,13267,13267,24-02-2020,2441,37,8,West,Egypt ,PayPal,Refunded,Technical Error
13268,16535,13268,13268,13268,24-02-2020,1112,1,4,Central,Vietnam ,Credit Card,Cancelled,Duplicate Transaction
13269,16537,13269,13269,13269,24-02-2020,1220,63,4,Central,Bangladesh ,Cash On Delivery,Success,Invalid Card Details
13270,16538,13270,13270,13270,24-02-2020,4881,14,16,Northwest,United Kingdom,Credit Card,Failed,NA
13271,16539,13271,13271,13271,24-02-2020,1576,50,4,South,Ukraine ,Credit Card,Success,Payment Gateway Timeout
13272,16540,13272,13272,13272,24-02-2020,525,63,2,South,Vietnam ,Debit Card,Success,Chargeback
13273,16541,13273,13273,13273,24-02-2020,432,20,2,North,Ukraine ,Gift Card,Success,Network Error
13274,16542,13274,13274,13274,24-02-2020,191,94,1,East,Iraq ,Cash On Delivery,Pending,Payment Gateway Timeout
13275,16543,13275,13275,13275,24-02-2020,966,100,4,East,Afghanistan ,Mobile Wallet,Success,Insufficient Balance
13276,16544,13276,13276,13276,24-02-2020,847,40,4,Northwest,Denmark ,Cash On Delivery,Refunded,Refund Processed
13277,16545,13277,13277,13277,24-02-2020,1271,33,4,South,Afghanistan ,Credit Card,Cancelled,Cancelled by User
13278,16546,13278,13278,13278,24-02-2020,3478,46,4,North,Afghanistan ,Cash On Delivery,Refunded,Invalid Card Details
13279,16547,13279,13279,13279,24-02-2020,367,30,2,Central,Ukraine ,UPI,Pending,Network Error
13280,16548,13280,13280,13280,24-02-2020,1990,65,4,West,Afghanistan ,Cash On Delivery,Failed,Invalid Card Details
13281,16549,13281,13281,13281,24-02-2020,818,64,4,Northeast,Saudi Arabia,Cash On Delivery,Failed,Insufficient Balance
13282,16550,13282,13282,13282,24-02-2020,1449,63,4,West,Argentina ,Gift Card,Success,Exceeded Limit
13283,16551,13283,13283,13283,24-02-2020,517,21,1,West,UAE ,Mobile Wallet,Refunded,Invalid Card Details
13284,16552,13284,13284,13284,24-02-2020,481,44,2,Northwest,Turkey ,UPI,Failed,NA
13285,16553,13285,13285,13285,24-02-2020,238,92,1,North,Poland ,EMI,Refunded,NA
13286,16554,13286,13286,13286,24-02-2020,805,61,4,East,Finland ,Mobile Wallet,Cancelled,Cancelled by User
13287,16555,13287,13287,13287,24-02-2020,934,9,4,Southwest,Ukraine ,Mobile Wallet,Cancelled,Invalid Card Details
13288,16556,13288,13288,13288,24-02-2020,805,82,4,Southeast,Argentina ,Credit Card,Success,Insufficient Balance
13289,16557,13289,13289,13289,24-02-2020,1271,52,4,Central,Poland ,Net Banking,Success,Fraud Suspected
13290,16559,13290,13290,13290,25-02-2020,576,28,4,Northeast,New Zealand,Gift Card,Failed,Insufficient Balance
13291,16560,13291,13291,13291,10-01-2020,2353,69,4,South,Canada ,Net Banking,Success,Insufficient Balance
13292,16561,13292,13292,13292,10-01-2020,209,100,1,West,New Zealand,UPI,Success,Payment Gateway Timeout
13293,16562,13293,13293,13293,16-01-2020,527,22,1,Southeast,United States,Debit Card,Success,Cancelled by User
13294,16563,13294,13294,13294,16-01-2020,403,7,2,South,United States,UPI,Refunded,Duplicate Transaction
13295,16564,13295,13295,13295,18-01-2020,423,97,1,Southeast,Mexico ,Gift Card,Failed,Duplicate Transaction
13296,16565,13296,13296,13296,24-01-2020,758,98,2,Central,Brazil ,EMI,Refunded,Payment Gateway Timeout
13297,16566,13297,13297,13297,03-02-2020,1365,90,4,Southeast,Canada ,UPI,Pending,NA
13298,16567,13298,13298,13298,17-11-2020,332574,70,2,Northwest,South Africa,PayPal,Success,Insufficient Balance
13299,16568,13299,13299,13299,16-01-2020,1548,51,2,Southeast,Vietnam ,Cash On Delivery,Pending,Network Error
13300,16569,13300,13300,13300,28-01-2020,1503,86,4,North,Germany ,UPI,Failed,Cancelled by User
13301,16570,13301,13301,13301,01-02-2020,4560,99,4,East,India ,Mobile Wallet,Cancelled,Refund Processed
13302,16571,13302,13302,13302,06-06-2020,911,49,1,West,Egypt ,EMI,Pending,Technical Error
13303,16572,13303,13303,13303,22-06-2020,1658,31,6,Southwest,Qatar ,Credit Card,Pending,Technical Error
13304,16574,13304,13304,13304,25-02-2020,661,1,2,North,Turkey ,UPI,Failed,Payment Gateway Timeout
13305,16576,13305,13305,13305,25-02-2020,1186,29,4,Northeast,South Korea,Bank Transfer,Refunded,Exceeded Limit
13306,16577,13306,13306,13306,25-02-2020,966,72,4,Southeast,United States,Credit Card,Success,Technical Error
13307,16578,13307,13307,13307,25-02-2020,1673,22,2,Southeast,Afghanistan ,Credit Card,Failed,Insufficient Balance
13308,16579,13308,13308,13308,25-02-2020,236,65,1,North,Sweden ,Mobile Wallet,Pending,Chargeback
13309,16581,13309,13309,13309,25-02-2020,1424,31,8,East,Indonesia ,EMI,Cancelled,Technical Error
13310,16582,13310,13310,13310,25-02-2020,376,21,2,Northeast,Philippines ,PayPal,Refunded,Insufficient Balance
13311,16583,13311,13311,13311,26-02-2020,4492,79,20,East,Finland ,Cash On Delivery,Failed,Currency Issue
13312,16584,13312,13312,13312,26-02-2020,1385,48,8,West,Kazakhstan ,EMI,Failed,Network Error
13313,16585,13313,13313,13313,26-02-2020,2678,43,8,Northeast,Ukraine ,Credit Card,Cancelled,Refund Processed
13314,16586,13314,13314,13314,26-02-2020,424,41,1,South,Spain ,Bank Transfer,Success,Exceeded Limit
13315,16587,13315,13315,13315,26-02-2020,318,96,1,Northwest,Qatar ,Mobile Wallet,Refunded,Technical Error
13316,16588,13316,13316,13316,26-02-2020,2898,34,12,Northeast,South Korea,EMI,Pending,Invalid Card Details
13317,16589,13317,13317,13317,27-02-2020,542,70,2,Southeast,Norway ,EMI,Pending,Cancelled by User
13318,16591,13318,13318,13318,27-02-2020,1749,47,8,Northwest,Qatar ,EMI,Cancelled,Chargeback
13319,16592,13319,13319,13319,27-02-2020,695,33,4,East,Bangladesh ,Bank Transfer,Success,Invalid Card Details
13320,16593,13320,13320,13320,27-02-2020,362,1,2,Southeast,Egypt ,PayPal,Failed,Invalid Card Details
13321,16596,13321,13321,13321,27-02-2020,389,48,2,Central,Netherlands ,Bank Transfer,Refunded,Technical Error
13322,16598,13322,13322,13322,27-02-2020,1125,30,2,Southwest,Brazil ,EMI,Cancelled,Payment Gateway Timeout
13323,16599,13323,13323,13323,27-02-2020,1000,33,4,South,Netherlands ,Mobile Wallet,Failed,Network Error
13324,16600,13324,13324,13324,27-02-2020,2305,52,8,North,Iran ,Gift Card,Pending,Fraud Suspected
13325,16601,13325,13325,13325,27-02-2020,2305,69,8,Northeast,China ,Credit Card,Failed,Currency Issue
13326,16602,13326,13326,13326,27-02-2020,2305,15,8,Northeast,Indonesia ,PayPal,Success,Network Error
13327,16603,13327,13327,13327,27-02-2020,1017,24,4,Northwest,Kazakhstan ,Credit Card,Cancelled,NA
13328,16604,13328,13328,13328,27-02-2020,403,5,2,Northeast,Argentina ,PayPal,Failed,Chargeback
13329,16605,13329,13329,13329,27-02-2020,752,15,2,East,Sweden ,Credit Card,Success,Invalid Card Details
13330,16606,13330,13330,13330,27-02-2020,934,14,4,Southeast,South Korea,Gift Card,Success,Duplicate Transaction
13331,16607,13331,13331,13331,27-02-2020,3736,87,16,Northwest,Norway ,Net Banking,Refunded,Exceeded Limit
13332,16612,13332,13332,13332,27-02-2020,805,73,4,South,Indonesia ,UPI,Refunded,Invalid Card Details
13333,16613,13333,13333,13333,27-02-2020,2290,70,2,Northeast,Qatar ,Net Banking,Failed,Duplicate Transaction
13334,16614,13334,13334,13334,27-02-2020,304,81,1,North,Italy ,Cash On Delivery,Cancelled,Duplicate Transaction
13335,16616,13335,13335,13335,27-02-2020,918,1,4,Southwest,Argentina ,UPI,Refunded,Currency Issue
13336,16617,13336,13336,13336,27-02-2020,486,61,2,Northwest,Denmark ,EMI,Refunded,Exceeded Limit
13337,16618,13337,13337,13337,27-02-2020,950,54,4,North,United States,Bank Transfer,Refunded,Network Error
13338,16619,13338,13338,13338,27-02-2020,622,19,1,Southeast,UAE ,Cash On Delivery,Pending,Chargeback
13339,16620,13339,13339,13339,27-02-2020,409,99,2,Southeast,Netherlands ,Gift Card,Failed,Network Error
13340,16621,13340,13340,13340,27-02-2020,1610,57,4,Northeast,Turkey ,Bank Transfer,Failed,Cancelled by User
13341,16622,13341,13341,13341,27-02-2020,494,100,1,Southeast,Ukraine ,Credit Card,Success,Duplicate Transaction
13342,16623,13342,13342,13342,28-02-2020,2169,21,8,North,United Kingdom,EMI,Success,Currency Issue
13343,16624,13343,13343,13343,28-02-2020,427,38,2,East,South Korea,Net Banking,Failed,Cancelled by User
13344,16626,13344,13344,13344,28-02-2020,1213,36,4,East,UAE ,Net Banking,Cancelled,Refund Processed
13345,16630,13345,13345,13345,28-02-2020,1395,82,4,Northwest,Afghanistan ,PayPal,Cancelled,Currency Issue
13346,16631,13346,13346,13346,28-02-2020,864,4,4,Northwest,Indonesia ,UPI,Refunded,Network Error
13347,16632,13347,13347,13347,28-02-2020,763,27,4,Northwest,Japan ,Debit Card,Success,NA
13348,16633,13348,13348,13348,28-02-2020,1203,15,4,Central,Nigeria ,PayPal,Failed,NA
13349,16634,13349,13349,13349,28-02-2020,924,14,2,West,Pakistan ,Net Banking,Pending,Chargeback
13350,16635,13350,13350,13350,29-02-2020,462,80,1,North,Belgium ,Credit Card,Cancelled,Exceeded Limit
13351,16636,13351,13351,13351,29-02-2020,2911,67,4,North,Nigeria ,Credit Card,Refunded,Duplicate Transaction
13352,16637,13352,13352,13352,29-02-2020,1695,42,8,Northwest,Vietnam ,Mobile Wallet,Success,Duplicate Transaction
13353,16638,13353,13353,13353,29-02-2020,1945,83,9,Southwest,Australia ,Debit Card,Pending,Exceeded Limit
13354,16639,13354,13354,13354,29-02-2020,1729,12,8,Central,Peru ,Cash On Delivery,Success,Invalid Card Details
13355,16640,13355,13355,13355,29-02-2020,3661,59,12,Central,Peru ,PayPal,Refunded,Duplicate Transaction
13356,16642,13356,13356,13356,29-02-2020,2847,26,12,Southwest,Argentina ,Debit Card,Refunded,Duplicate Transaction
13357,16644,13357,13357,13357,29-02-2020,4017,28,12,Northwest,Italy ,EMI,Refunded,Refund Processed
13358,16646,13358,13358,13358,29-02-2020,1153,84,4,South,Japan ,UPI,Pending,Currency Issue
13359,16647,13359,13359,13359,29-02-2020,19119,98,96,Southwest,India ,EMI,Failed,Fraud Suspected
13360,16649,13360,13360,13360,29-02-2020,17966,4,80,West,Turkey ,EMI,Pending,Cancelled by User
13361,16650,13361,13361,13361,29-02-2020,6568,63,50,Southeast,Israel ,PayPal,Success,Cancelled by User
13362,16651,13362,13362,13362,29-02-2020,2712,59,20,Northeast,Canada ,Net Banking,Pending,Duplicate Transaction
13363,16652,13363,13363,13363,29-02-2020,4881,78,16,Central,South Korea,Net Banking,Refunded,Duplicate Transaction
13364,16654,13364,13364,13364,29-02-2020,3695,80,8,Southwest,Egypt ,Cash On Delivery,Pending,Refund Processed
13365,16655,13365,13365,13365,29-02-2020,1966,93,8,Northeast,United States,Gift Card,Success,Network Error
13366,16656,13366,13366,13366,29-02-2020,881,19,4,South,Bangladesh ,Mobile Wallet,Success,Insufficient Balance
13367,16657,13367,13367,13367,29-02-2020,534,91,2,East,Russia ,Cash On Delivery,Pending,Cancelled by User
13368,16658,13368,13368,13368,29-02-2020,593,79,2,Southwest,Belgium ,UPI,Failed,Cancelled by User
13369,16659,13369,13369,13369,29-02-2020,1288,68,4,Central,Mexico ,Cash On Delivery,Success,Technical Error
13370,16661,13370,13370,13370,29-02-2020,2190,98,8,Central,Vietnam ,Gift Card,Refunded,Payment Gateway Timeout
13371,16662,13371,13371,13371,29-02-2020,1410,91,4,Central,Philippines ,EMI,Cancelled,Chargeback
13372,16663,13372,13372,13372,29-02-2020,864,9,4,North,Iran ,Credit Card,Refunded,Network Error
13373,16665,13373,13373,13373,29-02-2020,1153,40,4,Southeast,South Korea,Gift Card,Refunded,Cancelled by User
13374,16666,13374,13374,13374,29-02-2020,1932,55,8,West,Nigeria ,Debit Card,Failed,Network Error
13375,16667,13375,13375,13375,29-02-2020,814,31,4,West,Spain ,Debit Card,Refunded,Technical Error
13376,16668,13376,13376,13376,29-02-2020,1095,82,4,Central,Austria ,Net Banking,Success,Invalid Card Details
13377,16670,13377,13377,13377,29-02-2020,1079,15,4,West,Belgium ,Credit Card,Success,Network Error
13378,16671,13378,13378,13378,02-03-2020,786,52,4,Southwest,India ,Bank Transfer,Cancelled,Duplicate Transaction
13379,16672,13379,13379,13379,02-03-2020,678,71,4,North,Switzerland ,Gift Card,Pending,Payment Gateway Timeout
13380,16673,13380,13380,13380,02-03-2020,339,93,2,Northeast,Belgium ,Credit Card,Refunded,Fraud Suspected
13381,16674,13381,13381,13381,02-03-2020,719,83,4,South,Saudi Arabia,Credit Card,Pending,NA
13382,16676,13382,13382,13382,02-03-2020,786,98,4,North,Mexico ,Debit Card,Pending,Invalid Card Details
13383,16678,13383,13383,13383,02-03-2020,678,21,4,Northeast,Canada ,UPI,Refunded,Invalid Card Details
13384,16679,13384,13384,13384,02-03-2020,719,79,4,East,Indonesia ,Mobile Wallet,Refunded,Exceeded Limit
13385,16680,13385,13385,13385,02-03-2020,689,45,4,Southeast,Kazakhstan ,Cash On Delivery,Pending,NA
13386,16681,13386,13386,13386,02-03-2020,1570,42,2,Southwest,Philippines ,Debit Card,Failed,Payment Gateway Timeout
13387,16682,13387,13387,13387,02-03-2020,697,77,4,Southeast,Turkey ,Debit Card,Success,Cancelled by User
13388,16683,13388,13388,13388,02-03-2020,1096,43,1,Northeast,United Kingdom,PayPal,Cancelled,Invalid Card Details
13389,16685,13389,13389,13389,02-03-2020,324,32,1,Southeast,Vietnam ,Mobile Wallet,Cancelled,Network Error
13390,16686,13390,13390,13390,02-03-2020,324,84,1,North,Bangladesh ,UPI,Pending,Network Error
13391,16687,13391,13391,13391,02-03-2020,956,7,4,Northeast,Indonesia ,Debit Card,Success,NA
13392,16688,13392,13392,13392,02-03-2020,965,23,4,West,South Korea,PayPal,Refunded,Insufficient Balance
13393,16689,13393,13393,13393,02-03-2020,1153,30,4,Southwest,United Kingdom,Credit Card,Success,Fraud Suspected
13394,16690,13394,13394,13394,02-03-2020,339,89,1,Central,Bangladesh ,Net Banking,Refunded,Payment Gateway Timeout
13395,16692,13395,13395,13395,02-03-2020,692,53,4,Central,Russia ,PayPal,Cancelled,Cancelled by User
13396,16693,13396,13396,13396,02-03-2020,1356,60,4,Central,Indonesia ,Bank Transfer,Refunded,Technical Error
13397,16694,13397,13397,13397,02-03-2020,1017,36,2,West,Turkey ,PayPal,Failed,Refund Processed
13398,16695,13398,13398,13398,02-03-2020,678,70,4,North,Iraq ,Credit Card,Cancelled,Fraud Suspected
13399,16696,13399,13399,13399,02-03-2020,400,59,2,North,Chile ,Debit Card,Failed,Chargeback
13400,16697,13400,13400,13400,02-03-2020,854,11,4,East,Sweden ,Credit Card,Refunded,Payment Gateway Timeout
13401,16699,13401,13401,13401,02-03-2020,786,14,4,Southeast,Turkey ,UPI,Refunded,Payment Gateway Timeout
13402,16700,13402,13402,13402,02-03-2020,1356,89,4,Central,Finland ,Net Banking,Cancelled,Technical Error
13403,16701,13403,13403,13403,03-03-2020,1017,14,4,Southeast,Peru ,EMI,Success,Insufficient Balance
13404,16702,13404,13404,13404,03-03-2020,2224,94,8,Southwest,South Africa,PayPal,Success,Fraud Suspected
13405,16703,13405,13405,13405,03-03-2020,217,37,1,Southwest,Indonesia ,Debit Card,Refunded,Network Error
13406,16704,13406,13406,13406,03-03-2020,593,94,4,Northeast,Switzerland ,UPI,Refunded,Fraud Suspected
13407,16705,13407,13407,13407,03-03-2020,346,75,1,West,Nigeria ,PayPal,Pending,Refund Processed
13408,16706,13408,13408,13408,04-03-2020,634,87,4,Northeast,UAE ,Cash On Delivery,Pending,Refund Processed
13409,16707,13409,13409,13409,04-03-2020,593,85,4,West,Pakistan ,PayPal,Cancelled,Fraud Suspected
13410,16708,13410,13410,13410,04-03-2020,1458,62,8,Northeast,France ,Cash On Delivery,Refunded,Duplicate Transaction
13411,16709,13411,13411,13411,04-03-2020,1559,47,8,Northeast,Singapore ,PayPal,Success,NA
13412,16710,13412,13412,13412,04-03-2020,864,25,4,North,Saudi Arabia,Credit Card,Refunded,Network Error
13413,16711,13413,13413,13413,04-03-2020,966,19,4,Northwest,Germany ,Net Banking,Refunded,Cancelled by User
13414,16713,13414,13414,13414,04-03-2020,339,26,1,South,New Zealand,Net Banking,Success,NA
13415,16714,13415,13415,13415,04-03-2020,492,33,2,North,Colombia ,Credit Card,Cancelled,Currency Issue
13416,16715,13416,13416,13416,04-03-2020,1966,48,8,West,Nigeria ,PayPal,Cancelled,Technical Error
13417,16716,13417,13417,13417,04-03-2020,1226,9,4,Central,Poland ,Cash On Delivery,Pending,Network Error
13418,16717,13418,13418,13418,05-03-2020,3234,87,12,Southeast,Nigeria ,UPI,Pending,Network Error
13419,16718,13419,13419,13419,05-03-2020,1153,94,4,West,Australia ,Credit Card,Failed,Cancelled by User
13420,16719,13420,13420,13420,05-03-2020,949,78,4,Southeast,Thailand ,Cash On Delivery,Failed,Technical Error
13421,16720,13421,13421,13421,05-03-2020,1144,2,6,South,Sweden ,Gift Card,Cancelled,Technical Error
13422,16721,13422,13422,13422,05-03-2020,1051,48,4,Northeast,Switzerland ,PayPal,Cancelled,Payment Gateway Timeout
13423,16722,13423,13423,13423,05-03-2020,634,90,4,North,Egypt ,Debit Card,Refunded,Network Error
13424,16723,13424,13424,13424,05-03-2020,966,97,4,Northwest,Israel ,Net Banking,Pending,Cancelled by User
13425,16724,13425,13425,13425,05-03-2020,534,71,2,Southwest,Sweden ,UPI,Cancelled,Duplicate Transaction
13426,16725,13426,13426,13426,05-03-2020,2797,65,20,West,India ,PayPal,Failed,Insufficient Balance
13427,16726,13427,13427,13427,05-03-2020,3475,25,20,North,Singapore ,Credit Card,Failed,Network Error
13428,16727,13428,13428,13428,06-03-2020,436,88,2,Northeast,Netherlands ,Debit Card,Failed,Refund Processed
13429,16728,13429,13429,13429,06-03-2020,1153,83,4,Southwest,Norway ,Debit Card,Refunded,Fraud Suspected
13430,16729,13430,13430,13430,06-03-2020,786,14,4,North,Malaysia ,Credit Card,Refunded,Refund Processed
13431,16730,13431,13431,13431,06-03-2020,1726,6,4,West,Singapore ,PayPal,Pending,Chargeback
13432,16732,13432,13432,13432,06-03-2020,786,85,4,West,South Korea,Mobile Wallet,Success,Cancelled by User
13433,16735,13433,13433,13433,06-03-2020,854,35,4,West,Canada ,PayPal,Cancelled,Network Error
13434,16736,13434,13434,13434,06-03-2020,420,82,2,Central,South Africa,EMI,Refunded,Technical Error
13435,16737,13435,13435,13435,06-03-2020,224,33,1,Northwest,Japan ,PayPal,Failed,Duplicate Transaction
13436,16739,13436,13436,13436,06-03-2020,178,49,1,Southwest,Brazil ,PayPal,Pending,Insufficient Balance
13437,16740,13437,13437,13437,06-03-2020,678,4,4,West,Spain ,Mobile Wallet,Pending,Insufficient Balance
13438,16742,13438,13438,13438,06-03-2020,365,87,1,Central,Pakistan ,Mobile Wallet,Refunded,Cancelled by User
13439,16743,13439,13439,13439,06-03-2020,692,92,4,Northeast,Mexico ,Net Banking,Success,Invalid Card Details
13440,16745,13440,13440,13440,06-03-2020,854,20,4,Northeast,Japan ,Net Banking,Cancelled,Duplicate Transaction
13441,16747,13441,13441,13441,06-03-2020,689,13,4,Northwest,France ,UPI,Success,Currency Issue
13442,16748,13442,13442,13442,06-03-2020,689,12,4,South,Australia ,EMI,Cancelled,Cancelled by User
13443,16749,13443,13443,13443,06-03-2020,432,27,2,North,Belgium ,Credit Card,Success,Network Error
13444,16751,13444,13444,13444,07-03-2020,764,47,2,Northeast,United States,PayPal,Cancelled,Payment Gateway Timeout
13445,16752,13445,13445,13445,07-03-2020,1386,32,2,Northwest,Kazakhstan ,Debit Card,Failed,Fraud Suspected
13446,16753,13446,13446,13446,07-03-2020,576,10,1,East,Indonesia ,Debit Card,Cancelled,Invalid Card Details
13447,16754,13447,13447,13447,09-03-2020,1332,89,4,Southeast,Switzerland ,Mobile Wallet,Refunded,Technical Error
13448,16755,13448,13448,13448,09-03-2020,864,53,4,Northeast,Finland ,Cash On Delivery,Cancelled,Chargeback
13449,16756,13449,13449,13449,09-03-2020,1932,53,8,Northeast,Mexico ,Gift Card,Success,NA
13450,16757,13450,13450,13450,09-03-2020,990,90,4,South,Mexico ,Gift Card,Cancelled,Technical Error
13451,16758,13451,13451,13451,09-03-2020,576,33,4,Northeast,Ukraine ,Cash On Delivery,Cancelled,Network Error
